urun_kod;satici_kod;kategori_kod;umg;mg;marka_kod;klasman_kod;nitelik;durum;ithal;olcu_birimi;koli_ici;paket_ici
1022938;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1026016;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033164;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033166;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033167;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033169;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033170;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033172;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033173;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033174;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033175;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033176;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1033177;10000043;21;2103;210301;1107;210301;Regular;;2;PAK;12;12
1032405;10000059;21;2103;210302;1167;210302;Regular;;2;PAK;288;12
1026482;10000059;21;2103;210302;1167;210302;Regular;;2;PAK;96;12
1026483;10000059;21;2103;210302;1167;210302;Regular;;2;PAK;96;12
1026485;10000059;21;2103;210302;1167;210302;Regular;;2;PAK;96;12
1004153;10000164;21;2103;210302;1270;210302;Regular;;2;PAK;300;12
1004154;10000164;21;2103;210302;1270;210302;Regular;;2;PAK;300;12
1004148;10000164;21;2103;210302;1270;210302;Regular;;2;PAK;300;12
1004147;10000164;21;2103;210302;1270;210302;Regular;;2;PAK;300;12
1029415;10000059;21;2104;210401;1167;210401;Regular;;2;PAK;72;12
1029416;10000059;21;2104;210401;1167;210401;Regular;;2;PAK;72;12
1004266;10000059;21;2104;210401;1167;210401;Regular;;2;PAK;144;12
1004270;10000059;21;2104;210401;1167;210401;Regular;;2;PAK;144;12
1004271;10000059;21;2104;210401;1167;210401;Regular;;2;PAK;144;12
1032306;10000772;21;2104;210401;1984;210401;Regular;;2;PAK;12;12
1032295;10000772;21;2104;210401;1984;210401;Regular;;2;PAK;12;12
1028166;10000065;21;2104;210401;1095;210401;Regular;;2;PAK;180;12
1033525;10000065;21;2104;210401;1095;210401;Regular;;2;PAK;60;12
1033524;10000065;21;2104;210401;1095;210401;Regular;;2;PAK;60;12
1033523;10000065;21;2104;210401;1095;210401;Regular;;2;PAK;60;12
1033522;10000065;21;2104;210401;1095;210401;Regular;;2;PAK;60;12
1017836;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1017843;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1028779;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1028780;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1028781;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1028782;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1028783;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1024994;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1024996;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1024998;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1025002;10000043;21;2104;210401;1107;210401;Regular;;2;PAK;12;12
1024379;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1024380;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1024382;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1024383;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1024384;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1024385;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1020436;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1020435;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;12;12
1029987;10000612;21;2104;210401;1873;210401;Regular;;2;PAK;120;12
1034114;10000612;21;2104;210401;1873;210401;Grup spot;;2;PAK;144;12
1034112;10000612;21;2104;210401;1873;210401;Grup spot;;2;PAK;144;12
1034108;10000612;21;2104;210401;1873;210401;Grup spot;;2;PAK;144;12
1032551;70000001;21;2104;210401;1533;210401;Regular;;1;PAK;96;12
1032553;70000001;21;2104;210401;1533;210401;Regular;;1;PAK;96;12
1032555;70000001;21;2104;210401;1533;210401;Regular;;1;PAK;96;12
1026396;10000059;21;2104;210408;1167;210408;Regular;;2;PAK;12;12
1025152;10000065;21;2104;210408;1095;210408;Regular;;2;PAK;180;12
1025150;10000065;21;2104;210408;1095;210408;Regular;;2;PAK;180;12
1014283;10000043;21;2104;210408;1107;210408;Regular;;2;PAK;12;12
1014284;10000043;21;2104;210408;1107;210408;Regular;;2;PAK;12;12
1025013;10000043;21;2104;210408;1107;210408;Regular;;2;PAK;12;12
1029142;10000059;21;2104;210402;1167;210402;Regular;;2;PAK;96;12
1029146;10000059;21;2104;210402;1167;210402;Regular;;2;PAK;96;12
1029143;10000059;21;2104;210402;1167;210402;Regular;;2;PAK;96;12
1029144;10000059;21;2104;210402;1167;210402;Regular;;2;PAK;96;12
1029145;10000059;21;2104;210402;1167;210402;Regular;;2;PAK;96;12
1029147;10000059;21;2104;210402;1167;210402;Regular;;2;PAK;96;12
1020795;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1020796;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1020798;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1020801;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1006139;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1006140;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1017097;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1017098;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1017100;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1017096;10000031;21;2104;210402;1871;210402;Regular;;2;PAK;63;12
1000397;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;12
1018714;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;12
1011593;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;96;12
1028785;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;54;12
1028786;10000031;21;2104;210402;1088;210402;Regular;;2;PAK;54;12
1030708;10000013;15;1503;150301;1104;150301;Regular;Z2;2;KL;12;0
1012471;10000013;15;1503;150301;1104;150301;Regular;Z2;2;KL;12;0
1031727;10000013;15;1503;150301;1104;150301;Grup spot;Z2;2;KL;12;0
1031726;10000013;15;1503;150301;1104;150301;Grup spot;Z2;2;KL;12;0
1028452;10000432;15;1503;150301;1294;150301;Regular;Z2;2;KL;12;0
1026827;10000065;21;2104;210402;1095;210402;Regular;;2;PAK;180;12
1027729;10000065;21;2104;210402;1095;210402;Regular;;2;PAK;180;12
1027728;10000065;21;2104;210402;1095;210402;Regular;;2;PAK;180;12
1027731;10000065;21;2104;210402;1095;210402;Regular;;2;PAK;180;12
1027725;10000065;21;2104;210402;1095;210402;Regular;;2;PAK;180;12
1029499;10000065;21;2104;210402;1095;210402;Regular;;2;PAK;180;12
1029828;10000043;21;2104;210402;1107;210402;Regular;;2;PAK;12;12
1029829;10000043;21;2104;210402;1107;210402;Regular;;2;PAK;12;12
1022785;10000043;21;2104;210402;1107;210402;Regular;;2;PAK;12;12
1022786;10000043;21;2104;210402;1107;210402;Regular;;2;PAK;12;12
1004308;10000059;21;2104;210403;1167;210403;Regular;;2;PAK;288;12
1004311;10000059;21;2104;210403;1167;210403;Regular;;2;PAK;288;12
1027922;10000059;21;2104;210403;1167;210403;Regular;;2;PAK;144;12
1028453;10000432;15;1503;150301;1294;150301;Regular;Z2;2;KL;12;0
1028454;10000432;15;1503;150301;1294;150301;Regular;Z2;2;KL;12;0
1030699;10000432;15;1503;150301;1294;150301;Regular;Z2;2;KL;12;0
1027923;10000059;21;2104;210403;1167;210403;Regular;;2;PAK;144;12
1027924;10000059;21;2104;210403;1167;210403;Regular;;2;PAK;144;12
1025957;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;12
1018644;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;12
1030698;10000432;15;1503;150301;1294;150301;Regular;Z2;2;KL;12;0
1018647;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;12
1018651;10000031;21;2104;210403;1871;210403;Regular;;2;PAK;180;12
1011585;10000031;21;2104;210403;1088;210403;Regular;;2;PAK;216;12
1011587;10000031;21;2104;210403;1088;210403;Regular;;2;PAK;216;12
1018729;10000031;21;2104;210403;1088;210403;Regular;;2;PAK;216;12
1017117;10000031;21;2104;210403;1088;210403;Regular;;2;PAK;216;12
1006640;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1006639;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1006637;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1006655;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1029751;10000051;15;1503;150303;1039;150303;Regular;Z2;2;KL;12;0
1006656;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1006654;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1027636;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1027635;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1027633;10000065;21;2104;210403;1095;210403;Regular;;2;PAK;180;12
1029834;10000043;21;2104;210403;1107;210403;Regular;;2;PAK;12;12
1030737;10000612;21;2104;210403;1873;210403;Regular;;2;PAK;144;12
1030739;10000612;21;2104;210403;1873;210403;Regular;;2;PAK;144;12
1030740;10000612;21;2104;210403;1873;210403;Regular;;2;PAK;144;12
1030741;10000612;21;2104;210403;1873;210403;Regular;;2;PAK;144;12
1029525;10000059;21;2104;210406;1167;210406;Regular;;2;PAK;144;12
1029526;10000059;21;2104;210406;1167;210406;Regular;;2;PAK;144;12
1029527;10000059;21;2104;210406;1167;210406;Regular;;2;PAK;144;12
1009033;10000059;21;2104;210404;1167;210404;Regular;;2;PAK;144;12
1009032;10000059;21;2104;210404;1167;210404;Regular;;2;PAK;144;12
1028311;10000031;21;2104;210404;1871;210404;Regular;;2;PAK;96;12
1023709;10000031;21;2104;210404;1088;210404;Regular;;2;PAK;96;12
1016902;10000065;21;2104;210404;1095;210404;Regular;;2;PAK;180;12
1008840;10000043;21;2104;210404;1107;210404;Regular;;2;PAK;12;12
1029836;10000043;21;2104;210404;1107;210404;Regular;;2;PAK;12;12
1017902;10000059;21;2104;210407;1167;210407;Regular;;2;PAK;36;12
1021823;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;288;12
1004327;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;288;12
1004328;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;288;12
1026468;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;144;12
1004335;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;144;12
1004336;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;144;12
1004337;10000059;21;2104;210405;1167;210405;Regular;;2;PAK;144;12
1001158;10000065;21;2104;210405;1095;210405;Regular;;2;PAK;180;12
1024386;10000612;21;2104;210405;1873;210405;Regular;;2;PAK;12;12
1002116;10000060;22;2201;220101;1109;220101;Regular;;2;PAK;72;12
1005229;10000050;22;2201;220102;1300;220102;Regular;;2;PAK;120;12
1005218;10000050;22;2201;220102;1300;220102;Regular;;2;PAK;72;12
1002101;10000060;22;2201;220102;1109;220102;Regular;;2;PAK;252;12
1027254;10000031;22;2202;220203;1046;220203;Regular;;2;PAK;12;12
1023672;10000031;22;2202;220204;1046;220204;Regular;;2;PAK;12;12
1027253;10000031;22;2202;220204;1046;220204;Regular;;2;PAK;12;12
1026813;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1026812;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1026811;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1023590;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1000371;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1001388;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1001387;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1031214;10000051;15;1503;150302;1012;150302;Regular;Z2;2;KL;12;0
1001384;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1001383;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1001381;10000031;22;2203;220302;1051;220302;Regular;;2;PAK;12;12
1012233;10000031;22;2204;220404;1558;220404;Regular;;2;PAK;12;12
1012234;10000031;22;2204;220404;1558;220404;Regular;;2;PAK;12;12
1019206;10000031;22;2206;220603;1046;220603;Regular Kampanya;;2;PAK;12;12
1019090;70000030;11;1101;110101;1733;110101;Regular;Z2;1;PAK;12;12
1019096;70000030;11;1101;110101;1733;110101;Regular;Z2;1;PAK;12;12
1002305;10000052;11;1102;110201;1098;110201;Regular;Z2;2;PAK;96;12
1002306;10000052;11;1104;110401;1098;110401;Regular;Z2;2;PAK;12;12
1019858;70000030;11;1104;110402;1733;110402;Regular;Z2;1;PAK;0;12
1019088;70000030;11;1104;110402;1733;110402;Regular;Z2;1;PAK;12;12
1023271;10000001;15;1503;150302;1003;150302;Regular;Z2;2;KL;12;0
1023272;10000001;15;1503;150302;1003;150302;Regular;Z2;2;KL;12;0
1019087;70000030;11;1104;110402;1733;110402;Regular;Z2;1;PAK;12;12
1028855;70000030;11;1104;110402;1733;110402;Regular;Z2;1;PAK;12;12
1024260;10000532;12;1201;120108;1663;120108;Spot;Z2;3;PAK;0;12
1025233;10000532;12;1202;120203;1663;120203;Regular;Z2;3;PAK;0;12
1025234;10000532;12;1202;120203;1663;120203;Regular;Z2;3;PAK;0;12
1024450;10000147;12;1202;120203;1663;120203;Grup spot;Z2;3;PAK;0;12
1006220;10000041;12;1205;120509;1178;120509;Regular;Z2;2;PAK;0;12
1002102;10000060;12;1206;120601;1109;120601;Regular;Z2;2;PAK;240;12
1002103;10000060;12;1206;120601;1109;120601;Regular;Z2;2;PAK;240;12
1028601;10000031;16;1602;160201;1086;160201;Regular;Z2;2;PAK;12;12
1010203;10000137;16;1604;160403;1500;160403;Regular;Z2;2;PAK;0;12
1000678;10000008;16;1604;160403;1001;160403;Regular;Z2;2;PAK;12;12
1000694;10000008;16;1604;160403;1001;160403;Regular;Z2;2;PAK;12;12
1030299;10000013;15;1503;150302;1104;150302;Grup spot;Z2;2;KL;12;0
1031310;10000013;15;1503;150302;1104;150302;Grup spot;Z2;2;KL;12;0
1013722;10000137;16;1605;160503;1500;160503;Regular;Z2;2;PAK;0;12
1000669;10000008;16;1605;160508;1001;160508;Regular;Z2;2;PAK;12;12
1000668;10000008;16;1605;160510;1001;160510;Regular;Z2;2;PAK;12;12
1010204;10000137;16;1605;160513;1500;160513;Regular;Z2;2;PAK;0;12
1000715;10000008;16;1605;160513;1001;160513;Regular;Z2;2;PAK;12;12
1024024;10000397;15;1506;150603;1587;150603;Regular;Z2;2;KL;12;0
1024731;10000601;15;1504;150404;1663;150404;Regular;Z2;3;KL;12;0
1024732;10000601;15;1504;150404;1663;150404;Regular;Z2;3;KL;12;0
1000634;10000008;16;1605;160515;1001;160515;Regular;Z2;2;PAK;12;12
1024253;70000000;17;1702;170201;1622;170201;Regular;Z2;1;PAK;0;12
1024249;70000000;17;1702;170201;1553;170201;Regular;Z2;1;PAK;0;12
1016120;70000000;17;1702;170202;1553;170202;Regular;Z2;1;PAK;0;12
1024247;70000000;17;1702;170203;1553;170203;Regular;Z2;1;PAK;0;12
1024248;70000000;17;1702;170203;1553;170203;Regular;Z2;1;PAK;0;12
1025438;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025439;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025440;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025441;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025442;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025443;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025444;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025915;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1025916;10000653;20;2001;200101;1865;200101;Regular;Z2;3;PAK;0;12
1024622;70000015;20;2002;200202;1663;200202;Regular;Z2;4;PAK;0;12
1024632;70000015;20;2002;200203;1663;200203;Regular;Z2;4;PAK;0;12
1030720;10000137;20;2002;200203;1237;200203;Regular;Z2;2;PAK;144;12
1030719;10000137;20;2002;200203;1237;200203;Regular;Z2;2;PAK;144;12
1009742;10000050;20;2002;200203;1499;200203;Regular;Z2;2;PAK;1200;12
1030069;10000137;20;2002;200301;1237;200301;Regular;Z2;2;PAK;144;12
1024629;70000015;20;2002;200209;1663;200209;Regular;Z2;4;PAK;0;12
1024638;70000015;20;2002;200213;1663;200213;Regular;Z2;4;PAK;0;12
1024639;70000015;20;2002;200213;1663;200213;Regular;Z2;4;PAK;0;12
1024640;70000015;20;2002;200213;1663;200213;Regular;Z2;4;PAK;0;12
1024641;70000015;20;2002;200213;1663;200213;Regular;Z2;4;PAK;0;12
1024720;70000015;20;2002;200213;1663;200213;Regular;Z2;4;PAK;0;12
1024646;70000015;20;2002;200214;1663;200214;Regular;Z2;4;PAK;0;12
1030078;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030079;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030076;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030081;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030080;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030077;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030716;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030717;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1030718;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;144;12
1031835;10000137;20;2002;200801;1237;200801;Regular;Z2;2;PAK;0;12
1024645;70000015;20;2002;200803;1663;200803;Regular;Z2;4;PAK;0;12
1024572;10000050;20;2002;200803;1499;200803;Regular;Z2;2;PAK;240;12
1032663;10000050;20;2002;200803;1499;200803;Regular;Z2;2;PAK;240;12
1031848;10000137;20;2002;200804;1237;200804;Regular;Z2;2;PAK;144;12
1031845;10000137;20;2002;200804;1237;200804;Regular;Z2;2;PAK;144;12
1031846;10000137;20;2002;200804;1237;200804;Regular;Z2;2;PAK;144;12
1031847;10000137;20;2002;200804;1237;200804;Regular;Z2;2;PAK;144;12
1031849;10000137;20;2002;200804;1237;200804;Regular;Z2;2;PAK;144;12
1024627;70000015;20;2002;200805;1663;200805;Regular;Z2;4;PAK;0;12
1015909;70000006;20;2002;200805;1631;200805;Regular;Z2;1;PAK;0;12
1024636;70000015;20;2002;200217;1663;200217;Regular;Z2;4;PAK;0;12
1024637;70000015;20;2002;200217;1663;200217;Regular;Z2;4;PAK;0;12
1025451;10000050;20;2002;200217;1300;200217;Regular;Z2;2;PAK;240;12
1032666;10000050;20;2005;200207;1300;200207;Regular;Z2;2;PAK;240;12
1030070;10000137;20;2005;200207;1237;200207;Regular;Z2;2;PAK;144;12
1030066;10000137;20;2005;200207;1237;200207;Regular;Z2;2;PAK;144;12
1024623;70000015;20;2005;200218;1663;200218;Regular;Z2;4;PAK;0;12
1023838;10000050;20;2005;200210;1300;200210;Regular;Z2;2;PAK;120;12
1014521;10000437;20;2005;200502;1361;200502;Regular;Z2;2;PAK;0;12
1013724;10000050;20;2005;200211;1630;200211;Regular;Z2;2;PAK;0;12
1014658;10000050;20;2005;200211;1630;200211;Regular;Z2;2;PAK;0;12
1024598;70000025;20;2005;200211;1663;200211;Regular;Z2;4;PAK;0;12
1025760;10000137;20;2005;200211;1237;200211;Regular;Z2;2;PAK;96;12
1027066;10000137;20;2005;200211;1237;200211;Regular;Z2;2;PAK;96;12
1028676;70000015;20;2005;200212;1865;200212;Regular;Z2;4;PAK;0;12
1024606;70000025;20;2005;200212;1663;200212;Regular;Z2;4;PAK;0;12
1024643;70000015;20;2005;200212;1663;200212;Regular;Z2;4;PAK;0;12
1025458;10000050;20;2005;200212;1300;200212;Regular;Z2;2;PAK;120;12
1029607;10000031;20;2005;200212;1871;200212;Hediye;Z2;2;PAK;0;12
1030065;10000137;20;2005;200212;1237;200212;Regular;Z2;2;PAK;144;12
1030225;10000061;20;2005;200212;1212;200212;Grup spot;Z2;2;PAK;12;12
1013423;10000050;20;2005;200501;1300;200501;Regular;Z2;2;PAK;144;12
1018379;10000050;20;2005;200501;1300;200501;Regular;Z2;2;PAK;144;12
1013422;10000050;20;2005;200501;1300;200501;Regular;Z2;2;PAK;144;12
1024734;10000601;15;1504;150404;1663;150404;Regular;Z2;3;KL;12;0
1024733;10000601;15;1504;150404;1663;150404;Regular;Z2;3;KL;12;0
1025183;10000601;15;1504;150404;1663;150404;Regular;Z2;3;KL;12;0
1019236;10000051;15;1504;150404;1039;150404;Regular;Z2;2;KL;12;0
1028529;10000100;15;1504;150404;1042;150404;Regular;Z2;2;KL;12;0
1028530;10000100;15;1504;150404;1042;150404;Regular;Z2;2;KL;12;0
1028527;10000100;15;1504;150404;1042;150404;Regular;Z2;2;KL;12;0
1028526;10000100;15;1504;150404;1042;150404;Regular;Z2;2;KL;12;0
1028528;10000100;15;1504;150404;1042;150404;Regular;Z2;2;KL;12;0
1027010;10000674;15;1504;150404;1429;150404;Regular;Z2;2;KL;12;0
1027017;10000674;15;1504;150404;1429;150404;Regular;Z2;2;KL;12;0
1021929;10000001;15;1504;150404;1791;150404;Regular;Z2;2;KL;12;0
1024984;10000013;15;1504;150404;1067;150404;Grup spot;Z2;2;KL;12;0
1029839;10000013;15;1504;150404;1067;150404;Grup spot;Z2;2;KL;12;0
1027265;10000001;15;1504;150404;1003;150404;Regular;Z2;2;KL;12;0
1022306;10000013;15;1504;150404;1104;150404;Grup spot;Z2;2;KL;12;0
1022152;10000013;15;1504;150404;1104;150404;Regular;Z2;2;KL;12;0
1024025;10000013;15;1504;150404;1113;150404;Grup spot;Z2;2;KL;12;0
1024129;10000582;15;1504;150404;1836;150404;Regular;Z2;2;KL;12;0
1024131;10000582;15;1504;150404;1836;150404;Regular;Z2;2;KL;12;0
1024133;10000582;15;1504;150404;1836;150404;Regular;Z2;2;KL;12;0
1029849;10000508;15;1504;150404;1760;150404;Regular;Z2;2;KL;12;0
1029850;10000508;15;1504;150404;1760;150404;Regular;Z2;2;KL;12;0
1029852;10000508;15;1504;150404;1760;150404;Regular;Z2;2;KL;12;0
1028179;10000687;21;2101;210101;1865;210101;Regular;Z2;3;PAK;0;12
1028180;10000687;21;2101;210101;1865;210101;Regular;Z2;3;PAK;0;12
1028181;10000687;21;2101;210101;1865;210101;Regular;Z2;3;PAK;0;12
1028182;10000687;21;2101;210101;1865;210101;Regular;Z2;3;PAK;0;12
1001859;10000001;16;1606;160601;1003;160601;Regular;Z2;2;KL;12;0
1031467;10000008;16;1607;160701;1001;160701;Regular;Z2;2;KL;12;0
1031468;10000008;16;1607;160701;1846;160701;Regular;Z2;2;KL;12;0
1022124;10000552;16;1601;160102;1219;160102;Regular;Z2;2;KL;12;0
1003549;10000552;16;1601;160102;1219;160102;Regular;Z2;2;KL;12;0
